[2026-05-11T12:37:11.846Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:19.362Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.363Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.364Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.417Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.418Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.447Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.448Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.452Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.453Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.467Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.468Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.473Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.474Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.480Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.480Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-11T12:37:19.506Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.507Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-11T12:37:19.512Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.513Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-11T12:37:19.518Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.520Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-11T12:37:19.528Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.529Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-11T12:37:19.536Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.536Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:19.556Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.557Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:19.562Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.562Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:19.566Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.567Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.573Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.574Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.576Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.577Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:19.585Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.586Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:19.643Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.665Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.753Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.756Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.765Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.766Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.769Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.769Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:19.969Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:19.970Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.005Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.007Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.013Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.014Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.023Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.023Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.025Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.025Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.026Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.027Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.031Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.031Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.8s coverage=100% latency=0ms
[2026-05-11T12:37:20.035Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.035Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:20.035Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.035Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:20.059Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.060Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:20.063Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.064Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.069Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.070Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.073Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.073Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.074Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.075Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.083Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.084Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.106Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.107Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.112Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.112Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.117Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.117Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.127Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.128Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.132Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.133Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.134Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.135Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.136Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.136Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.139Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.140Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.144Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.145Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-11T12:37:20.150Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.150Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-11T12:37:20.153Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.154Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-11T12:37:20.157Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.158Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.160Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.161Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.163Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.163Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.164Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.165Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.166Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.167Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.168Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.169Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.170Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.170Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.171Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.173Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.174Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.174Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.191Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.191Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.197Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.197Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.200Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.200Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.206Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.207Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:20.215Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.215Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.223Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.224Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.231Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.231Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.243Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.244Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.258Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.259Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.262Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.263Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.270Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.270Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.275Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.276Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.290Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.290Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.310Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.311Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.314Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.316Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.318Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.318Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.325Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.326Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.330Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.331Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.333Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.334Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.339Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.339Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.349Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.349Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-11T12:37:20.349Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.349Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-11T12:37:20.390Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.391Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.407Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.408Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.476Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.477Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:20.880Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.881Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:20.936Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.937Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:20.940Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.941Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:20.952Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:20.953Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.001Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.003Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.047Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.048Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:21.064Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.065Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:21.069Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.070Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:21.077Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.078Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:21.098Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.099Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-11T12:37:21.105Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.105Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.121Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.122Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.131Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.132Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.140Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.141Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.149Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.149Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.158Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.159Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.191Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.192Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.202Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.203Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.217Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.217Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.219Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.220Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.222Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.222Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.224Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:21.225Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-11T12:37:21.226Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
