[2026-05-06T08:54:14.636Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:23.362Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.363Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.389Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.393Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.411Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.412Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.447Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.448Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.450Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-06T08:54:23.520Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.521Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.538Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.538Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:23.571Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.572Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:23.580Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.583Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:23.588Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.588Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:23.610Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.610Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:23.616Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.618Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:23.631Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.633Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:23.634Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.635Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:23.642Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.644Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:23.651Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.651Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:23.689Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.695Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.713Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.713Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.717Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.719Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.728Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.728Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.751Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.752Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.755Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.756Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.771Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.772Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.777Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.778Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.782Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.784Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:23.853Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.854Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.882Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.882Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.911Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.912Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.922Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.922Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:23.968Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:23.969Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.106Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.109Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:24.112Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.112Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-06T08:54:24.176Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.177Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.181Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.183Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.198Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.199Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.206Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.208Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.210Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.212Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.2s coverage=100% latency=0ms
[2026-05-06T08:54:24.345Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.347Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:24.367Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.370Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.380Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.382Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.384Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.387Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.396Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.397Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.399Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.404Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.414Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.415Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.505Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.506Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.513Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.513Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.515Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.516Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.520Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.521Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.523Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.527Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-06T08:54:24.535Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.536Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.538Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.539Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.545Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.546Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.548Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.551Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.553Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.554Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.562Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.569Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.571Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.573Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.576Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.578Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.583Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.584Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.587Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.597Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.600Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.604Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-06T08:54:24.626Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.630Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.635Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.640Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.644Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.645Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.647Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.669Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.688Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.689Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.692Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.695Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.701Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.702Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.8s coverage=100% latency=0ms
[2026-05-06T08:54:24.812Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.813Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:24.818Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.818Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:24.821Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.822Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:24.825Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.826Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:24.828Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.829Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
[2026-05-06T08:54:24.832Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.834Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.842Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.843Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.847Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.848Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.850Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.851Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.855Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.856Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.859Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.859Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.862Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.864Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.873Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.874Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.877Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.878Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.880Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.881Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.883Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.884Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.887Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.888Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.890Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.891Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.895Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.903Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.907Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.908Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.912Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.913Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.915Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.916Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.920Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.920Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.922Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.923Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-06T08:54:24.924Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.936Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.938Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.939Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.941Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.945Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.947Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.947Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.949Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.951Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.953Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.954Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.956Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.957Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.965Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.967Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.968Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.969Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.970Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.971Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.972Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.976Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.983Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.984Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.985Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.985Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-06T08:54:24.988Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:24.990Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
